number,title,author,date,views,content,content_type,url,ntt_sn,attachment_count,attachment_names,image_count,image_urls,link_count,links
2285,2022년 창업동아리 추가모집 안내(기간연장),강**,2022. 9. 22,43,"1. 관련 : 산학연협력선도대학 (LINC3.0) 육성사업단 -557(2022.09.20.)[2022SUS 창업동아리 추가모집 및 지원계획 변경 ]
2. 위와 관련하여 본교 재학생의 창업역량강화를 목적으로 다음과 같이 『 2022 년 창업동아리 』 를 추가 모집 하오니 , 창업에 관심있는 학생들의 많은 신청바랍니다.
가 . 프로그램명 : 2022 년 창업동아리 발굴 · 육성
나 . 지원대상
- LINC 3.0 사업 참여학과 ( 부 ) 재학생 3 명 이상 10 명 이내 로 구성된 팀
- 대학의 소속 교원을 지도교수로 등록 ( 전임교원 또는 산학협력중점교수 가능 )
다 . 지원내용 및 규모 : 총 12 팀
라 . 신청기한 : 2022.09.30.( 금 )
마 . 신청방법 : LINC 3.0 사업단 홈페이지 ( [http://lincplus.changwon.ac.kr/](http://lincplus.changwon.ac.kr/) ) 를 통한 온라인 신청
바 . 세부 추진일정 및 지원내용 : 첨부파일 참조
사 . 기타 문의처 : LINC 3.0 사업단 ( ☎ 213-2920)
붙임 1. 2022 년 창업동아리 추가모집 공고문 ( 기간연장 ) 1 부
2. LINC 3.0 사업 참여학사 조직 1 부
3. 창업동아리 온라인 신청 매뉴얼 1 부
4. 2022 년 창업동아리 추가모집 홍보 포스터 1 부 . 끝 .
| 구분 | 1단계(새싹 동아리) | 2단계(챌린지 동아리) | 3단계(마스터 동아리) |
| 지원대상 | 창업 아이디어 보유팀 | 창업동아리 또는 창업경진대회 수상 경험팀 | 대학원생 포함 실험실 소속팀 |
| 지원금액 | 최대100만원 | 최대250만원 | 최대400만원 |
| 지원팀 수 | 5팀 | 6팀 | 1팀 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269733,1269733,0,,0,,1,http://lincplus.changwon.ac.kr/ (http://lincplus.changwon.ac.kr/)
2284,2022-2학기 심층상담 일정 공지 (추가),강**,2022. 9. 20,1038,"2022-2학기 심층상담 일정을 공지합니다.
1. 심층상담 방법: 한 학기에 한번 본인의 상담일에 교수님을 찾아뵙고 상담
( 추가로 더 상담을 받기를 원하는 학생은 교수님을 찾아뵙고, 약속을 한 후 상담 받으면 됩니다.)
**※ 상담일자 : 붙임 파일 확인**
****
**2.상담전 준비사항: 상담전에** **드림캐치** ( [http://career.changwon.ac.kr](http://career.changwon.ac.kr/) ) 시스템 에 상담을 받고자 하는 내용 입력.
- 입력방법: 붙임의 드림캐치 온라인 상담 매뉴얼 확인
**3. 심층상담 시간 및 장소**
| 학년 | 교수님 | 상담시간 | 상담장소 | 비고 |
| 1 | 안동혁 | 9/26(월), 10/17(월), 11/7,14,21,28(월)17:00~18:00 | 55511호 | 붙임 파일 - 개별 일정 확인※ 수업시간 중복 학생은 교수님 확인바람 |
| 최도진 | 9/26(월)~ 매주 월요일 14:00 | 55511호 | 붙임 파일 - 개별 일정 확인※ 수업시간 중복 학생은 교수님 확인바람 |
| 2 | 이수현 | 10/4(화), 10/11(화) 18:00수강생 전원 10/11(화) 18시 상담 실시 | 55501호 | 붙임 파일 -개별 일정 확인 |
| 강동현 | 9/21(수), 9/28(수), 10/5(수), 10/12(수)15:00 | 55501호 | 심층상담(03분반)모든 학생※ 강동현교수님 공지사항 반드시 확인바람 |
| 3 | 우용태 | 11/28(월) 19:00 | 실시간 온라인 | 게시글2334 참고 |
| 차정원 | 11월 매주 화요일 17:00~18:0011월 매주 목요일 15:00~16:00 | 55511호 | 붙임 파일 - 개별 일정 확인 |
| 4 | 정성욱 | 9/22(목)~, 매주 목요일14:00 ~ 15:00 | 55516호 | 붙임 파일 -개별 일정 확인 |
| 전학년 | 이  혁 | 1 2 3학년: 11/29(화) 14:00~15:004학년: 12/  1(화) 13:00~15:00 | 55511호 | 붙임 파일 - 개별 일정 확인※ 수업시간 중복 학생은 교수님 확인바람 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269274,1269274,0,,0,,1,http://career.changwon.ac.kr (http://career.changwon.ac.kr/)
2283,2022-2학기 강동현 교수 심층상담 일정입니다.,강**,2022. 9. 19,180,"안녕하세요. 여러분
2022-2학기 강동현 교수 심층 상담을 아래와 같이 진행하고자 합니다.
장소: 55호관 501호
상담 1. 9월 21일 (수) 오후 3시
상담 2. 9월 28일 (수) 오후 3시
상담 3. 10월 5일 (수) 오후 3시
상담 4. 10월 12일(수) 오후 3시
첫번째 상담은 모든 학생이 반드시 참석하시기 바랍니다.
2022-2학기 심층 상담은 총 4번의 상담이 진행될 예정이며, 총 3번 이상 참석해야만 상담으로 인정됩니다.
다만, 드림캐치(온라인)는 성의 있게 1번만 입력하시면 됩니다.
매주 수요일 참석이 어려운 경우 (수업이 있는 경우로 한함), 시간표를 이메일로 강동현 교수에게 제출하시기 바랍니다.
해당 학생들은 별도 상담을 진행하도록 하겠습니다.",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269198,1269198,0,,0,,0,
2282,[한국여성과학기술인육성재단] 2022년 WISET-STEM Career Talk Concert(IT분야) 참여자 모집 홍보,강**,2022. 9. 16,42,"1. 한국여성과학기술인육성재단 (WISET) 은 여성과학기술인의 육성과 지원을 위한 정책사업을 수행하는 과학기술정보통신부 소관 공공기관입니다 .
2. 본 재단에서는 이공계 전공 여자 대학 ( 원 ) 생이 차세대 글로벌 인재로 성장하도록 지원하고자 다양한 글로벌 크로스 멘토링 프로그램을 운영하고 있습니다 .
3. 위 사업의 일환으로 진행되는 STEM Career Talk Concert(IT 분야 ) 참여자 모집을 하고 있으니 관심있는 학생들의 많은 참여바랍니다.
가 . 개요
1) 프로그램 : STEM Career Talk Concert(IT 분야 )
- 주제 : My Career As a Data Science Professionals
2) 모집 대상 : 이공계 전공 여자 대학 ( 원 ) 생 , 졸업예정자 및 졸업자 , 해당 분야 관심자
3) 모집 기간 : 2022 년 8 월 23 일 ( 화 ) ~ 9 월 19 일 ( 월 )
4) 신청 방법 : 신청 링크 (https://forms.gle/iXD9484ZPC3N98ms5) 를 통해 접수
나 . 요청사항
1) 홍보대상 : 이공계 전공 여자 대학 ( 원 ) 생 , 졸업예정자 및 졸업자 , 해당 분야 관심자
2) 홍보방법 : 포탈 및 온라인 홈페이지 게시판 내 웹초청장 게시 , 학과 게시판 공지 등
3) 별첨서류 : 온라인 초청장 이미지 파일 1 부
다 . 문의 : WISET 인재육성팀 (mykim@wiset.or.kr, 02-6411-1046). 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269010,1269010,0,,0,,0,
2281,2022학년도 학생교육서포터즈 5대 핵심역량 홍보 행사 안내,강**,2022. 9. 16,34,"대학혁신지원사업의 일환으로 우리대학 5 대 핵심역량 및 비교과 홍보를 위한 「 학생교육 서포터즈 5 대 핵심역량 홍보 행사 」 를 아래와 같이 개최하오니 많은 관심과 참여 바랍니다 .
가 . 사 업 명 : 학생교육서포터즈 5 대 핵심역량 홍보 행사
나 . 운영개요 : 학생교육서포터즈 주관 5 대 핵심역량 및 비교과 제도 홍보 행사 운영
다 . 사업기간 : 2022. 9. 21( 수 ) ~ 9. 22( 목 ) 12:00 ~ 15:00
라 . 참여대상 : 학내 구성원 ( 교원 · 직원 · 학부재학생 )
마 . 운영장소 : 사림광장
바 . 주요내용 : 핵심역량 및 비교과 퀴즈 , 설문조사 * , 학생교육서포터즈 이벤트 등
* 설문조사는 사전참여 후 현장에서 참여완료 인증 가능 : [http://ksurv.kr/?b=21464](http://ksurv.kr/?b=21464)
사 . 참여혜택 : 설문조사를 완료한 행사 참여자에게 기념품 제공 ( 추첨 )
※ 참여자 중 비교과마일리지 5 점 이하인 학생은 추가 선물 증정 ( 선착순 )
붙임  행사포스터 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269009,1269009,0,,0,,1,http://ksurv.kr/?b=21464 (http://ksurv.kr/?b=21464)
2280,2022학년도 전기 조기졸업(수업연한 단축) 신청 기간 안내 (신청기간 9/16(금) ~ 9/23(금)),강**,2022. 9. 16,59,"<2022. 9. 15. 학사지원과 >
○「 창원대학교 학칙 제 39 조 ( 수업연한 ) 및 40 조 ( 수업연한의 단축 ) 」 학사과정의 수업연한은 4 년 ( 다만 , 건축학부 건축학전공의 경우에는 5 년으로 한다 .) 으로 하되 , 1 년 범위에서 단축 할 수 있다 .
○ 「 창원대학교 학사운영규정 제 14 장 졸업요건 및 자격인정 」
○ 2022 학년도 2 학기 기준 6~7 학기 등록 완료 자
○ 2022 학년도 2 학기 기준 해당학과의 졸업소요학점을 이수하고 졸업요건 충족 가능자
※ 개별 졸업소요학점 및 요건은 학과 또는 학사지원과 문의
○ 2022 학년도 2 학기까지 총평점평균 4.20 이상 충족 가능자
※ 2022 학년도 동기 계절수업 수강예정학점을 포함하여 졸업인정학점 및 총평점  평균이 조기졸업 ( 수업연한 단축 ) 요건을 충족할 수 있는 경우 신청 가능
○ 신청기간 : 2022. 9. 16.( 금 ) ∼ 2022. 9. 23.( 금 )
○ 제출서류 : 조기졸업 ( 수업연한 단축 ) 신청서 및 성적증명서 각 1 부
※ 서류제출처 : 각 학과 사무실
○ 조기졸업 ( 수업연한 단축 ) 대상자는 “ 창원대학교 학사운영규정 ” 에 따라 소정의 기간 내 졸업논문 작성계획서 및 졸업논문을 제출하여 논문심사에 합격 하여야 함
○ 조기졸업 ( 수업연한 단축 ) 대상자는 해당학과의 교육과정을 이수하고 총 평점평균 4.20 이상을 충족하더라도 졸업논문 및 졸업인증 미통과일 경우 수료로 인정하지 않음
○ 조기졸업 ( 수업연한 단축 ) 대상자가 해당 학기에 졸업하지 못하였을 경우  잔여학기는 재학생과 동일하게 등록 및 수강신청 해야 함
○ 편입생은 조기졸업 ( 수업연한 단축 ) 대상자에서 제외
○ 해당 학기 조기졸업을 신청한 학생은 차 학기학사학위취득 ( 수료 ) 유예를 신청할 수 없음
| 1 |  | 관련 근거 |
| 2 |  | 조기졸업(수업연한 단축)신청 요건 |
| 3 |  | 신청기간 및 학생 제출서류 |
| 4 |  | 유의사항 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269006,1269006,0,,0,,0,
2279,2022학년도 전기 조기졸업(수업연한 단축) 신청 기간 안내 (신청기간 9/16(금) ~ 9/23(금)),강**,2022. 9. 16,208,"<2022. 9. 15. 학사지원과 >
○「 창원대학교 학칙 제 39 조 ( 수업연한 ) 및 40 조 ( 수업연한의 단축 ) 」 학사과정의 수업연한은 4 년 ( 다만 , 건축학부 건축학전공의 경우에는 5 년으로 한다 .) 으로 하되 , 1 년 범위에서 단축 할 수 있다 .
○ 「 창원대학교 학사운영규정 제 14 장 졸업요건 및 자격인정 」
○ 2022 학년도 2 학기 기준 6~7 학기 등록 완료 자
○ 2022 학년도 2 학기 기준 해당학과의 졸업소요학점을 이수하고 졸업요건 충족 가능자
※ 개별 졸업소요학점 및 요건은 학과 또는 학사지원과 문의
○ 2022 학년도 2 학기까지 총평점평균 4.20 이상 충족 가능자
※ 2022 학년도 동기 계절수업 수강예정학점을 포함하여 졸업인정학점 및 총평점  평균이 조기졸업 ( 수업연한 단축 ) 요건을 충족할 수 있는 경우 신청 가능
○ 신청기간 : 2022. 9. 16.( 금 ) ∼ 2022. 9. 23.( 금 )
○ 제출서류 : 조기졸업 ( 수업연한 단축 ) 신청서 및 성적증명서 각 1 부
※ 서류제출처 : 각 학과 사무실
○ 조기졸업 ( 수업연한 단축 ) 대상자는 “ 창원대학교 학사운영규정 ” 에 따라 소정의 기간 내 졸업논문 작성계획서 및 졸업논문을 제출하여 논문심사에 합격 하여야 함
○ 조기졸업 ( 수업연한 단축 ) 대상자는 해당학과의 교육과정을 이수하고 총 평점평균 4.20 이상을 충족하더라도 졸업논문 및 졸업인증 미통과일 경우 수료로 인정하지 않음
○ 조기졸업 ( 수업연한 단축 ) 대상자가 해당 학기에 졸업하지 못하였을 경우  잔여학기는 재학생과 동일하게 등록 및 수강신청 해야 함
○ 편입생은 조기졸업 ( 수업연한 단축 ) 대상자에서 제외
○ 해당 학기 조기졸업을 신청한 학생은 차 학기학사학위취득 ( 수료 ) 유예를 신청할 수 없음
| 1 |  | 관련 근거 |
| 2 |  | 조기졸업(수업연한 단축)신청 요건 |
| 3 |  | 신청기간 및 학생 제출서류 |
| 4 |  | 유의사항 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269005,1269005,0,,0,,0,
2278,[스마트공동체사업단] 제2회 빅데이터로 우리동네 문제해결 아이디어 공모대회 안내,강**,2022. 9. 16,42,"울산 · 경남지역혁신플랫폼 스마트공동체사업단에서는 울산 · 경남지역 학생들의 빅데이터 분석 능력 향상을 위해 「 제 2 회 빅데이터로 우리동네 문제해결 아이디어 공모대회 」 를 다음과 같이 실시하오니 많은 학생들의 참여 바랍니다 .
가 . 사업 개요
1) 프로그램 : 제 2 회 빅데이터로 우리동네 문제해결 아이디어 공모대회
2) 운영기간 : ‘22. 10. 4.( 화 ) ~ 12. 8.( 목 )
3) 참여대상 : 울산 · 경남지역혁신플랫폼 참여대학 ( 원 ) 생
4) 운영방법 : 비대면 온라인 교육 및 팀별 멘토링
나 . 모집 및 선발계획
가 . 모집인원 : 20 개팀 (1 개팀 3 인이내 구성 )
나 . 접수기한 : ‘22. 9. 30.( 금 ) 18 시까지
다 . 접수방법 : LH COMPAS 홈페이지 접수
라 . 제출서류 : 참가신청서 , 아이디어 계획서 각 1 부
마 . 선발방법 : 서류심사를 통한 선발
붙임 1. 제 2 회 빅데이터로 우리동네 문제해결 아이디어 공모대회 안내 1 부 .
2. 포스터 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1269000,1269000,0,,0,,0,
2277,스마트제조엔지니어링사업단 공유데이 행사 안내,강**,2022. 9. 13,40,"스마트제조엔지니어링사업단 공유데이 행사를 아래와 같이 안내드리니, 학생들의 많은 참여바랍니다.
1. 대상: 본교 재학생
2. 일시: 2022. 9. 14.(수) 08:30~14:30
3. 장소: 창원대학교 정문
4. 내용: SNS팔로우 이벤트(교내 커피쿠폰 증정), 삼행시 이벤트(손선풍기 증정)
5. 세부 내용: 붙임 참조
8. 문의처: 055-213-2248(스마트제조엔지니어링사업단 주연하)",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268603,1268603,0,,0,,0,
2276,"재학생 대상 창의학습노트 배부 안내(9/16(금) 09:30~17:30, 창의융합교육원 교수학습센터)",강**,2022. 9. 13,38,"창의융합교육원 교수학습센터에서 지난 학기 제작한 창의학습노트의 잔여 수량을 선착순으로 배부하고 있습니다.
창의학습노트를 활용하여 학기말에 필기공모전 참여도 가능하니 희망하는 학생은 수령하시기 바랍니다.
<창의학습노트 배부 안내>
1. 배부일시: ~ 2022. 9. 16.(금), 오전 9시 30분 ~ 오후 5시 30분까지 (12시~13시 점심시간 제외)
2. 배부장소: 창의융합교육원 교수학습센터(본부 4층 1401호)
3. 배부대상: 재학생 선착순 200명
4. 배부방법: 교수학습센터 방문하여 서명 후 노트 1인 1권 수령
5. 문의처: 교수학습센터 055-213-2665/2666",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268600,1268600,0,,0,,0,
2275,2022년 신(편)입생 대상 대학생활적응도 검사 실시 안내,강**,2022. 9. 13,232,"신 ( 편 ) 입생들의 대학생활적응 요인 파악 및 중도탈락 예방 지원 ․ 관리를 위한 신 ( 편 ) 입생 대상 대학생활적응도 검사를 다음과 같이 시행하오니 , 신 ( 편 ) 입생들이 검사에 참여 바랍니다 .
가 . 검사대상 : 학부 신 ( 편 ) 입생
나 . 검사내용 : 대학생활적응 ( 인지적 태도 차원 , 적응 촉진 차원 )
다 . 검사일정 : 차수별 검사 일정 상이 (2 차에 걸친 검사를 모두 실시 )
1) 1 차 : 9. 1.( 목 ) ~ 9. 29.(목 )
2) 2 차 : 11 월 중 ( 예정 )
※ 2 차검사 일정은 별도 공지 예정
라 . 검사방법 : 온라인 설문 (u.huno.kr/?cwnu) 또는 QR 코드 스캔으로 접속
마 . 검사결과 활용 : 학과별 신 ( 편 ) 입생 대학생활 적응도 및 학생지도를 위한 상담자료 , 중도탈락 예방 지원 프로그램 기초자료로 활용
바 . 문의처 : 신나래 ( 내선번호 2626), 윤이서 ( 내선번호 2624), 박혜원 ( 내선번호 2623)
붙임 대학생활적응도 (SAT) 검사 실시 메뉴얼 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268509,1268509,0,,0,,0,
2274,2022년도 2학기 중소기업 취업연계 장학사업(희망사다리 Ⅰ유형) 장학생 모집 안내,강**,2022. 9. 13,38,"1. 관련
가 . 한국장학재단 대학취업장학부 -3155(2022.8.23.) 「 ’ 22 년 2 학기 중소기업 취업연계 장학사업 ( 희망사다리 Ⅰ 유형 ) 참여대학 모집 및 추진일정 안내 」
나 . 학생과 -6581(2022.9.6.) 「 2022 년도 2 학기 중소기업 취업연계 장학사업 ( 희망사다리 Ⅰ 유형 ) 참여 신청 」
2. 『 2022 년 2 학기 중소기업 취업연계 장학사업 ( 희망사다리 I 유형 ) 』 참여에 따라 장학생을 모집 하오니 , 희망학생들은 기한 내 신청하시기 바랍니다 .
가 . 장 학 명 : 취업지원형 , 창업지원형
나 . 지원개요 ※ 세부내용 붙임참조
- 대상 : 중소 · 중견기업 취업 ( 희망 ) 또는 창업 ( 희망 ) 대학생
- 지원내용 : 학기당 등록금 전액 및 취 ∙ 창업지원금 200 만원 지원
다 . 학생신청기간 : 2022. 9. 29.( 목 ) 18:00 까지 , 한국장학재단 홈페이지
라 . 기타사항 : 한국장학재단의 업무처리기준에 따름
붙임 1. 2022 년 중소기업 취업연계 장학사업 시행계획 1 부 .
2. 신규장학생 학생 신청 매뉴얼 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268504,1268504,0,,0,,0,
2273,LINC 3.0 창업동아리 추가모집 안내,강**,2022. 9. 9,35,"대학 전반에 창업분위기 확산 및 학생 창업역량강화를 목적으로 다음과 같이 『 2022 년 창업동아리 』 를 추가 모집 하오니 , 창업에 관심있는 학생들은 신청바랍니다.
가 . 프로그램명 : 2022 년 창업동아리 발굴 · 육성
나 . 지원대상
- LINC 3.0 사업 참여학과 ( 부 ) 재학생 3 명 이상 10 명 이내 로 구성된 팀
- 대학의 소속 교원을 지도교수로 등록 ( 전임교원 또는 산학협력중점교수 가능 )
다 . 지원내용 및 규모 : 총 12 팀
라 . 신청기한 : 2022.09.19.( 월 )
마 . 신청방법 : LINC 3.0 사업단 홈페이지 ( [http://lincplus.changwon.ac.kr/](http://lincplus.changwon.ac.kr/) ) 를 통한 온라인 신청
바 . 세부 추진일정 및 지원내용 : 첨부파일 참조
사 . 기타 문의처 : LINC 3.0 사업단 ( ☎ 213-2920)
| 구분 | 1단계(새싹 동아리) | 2단계(챌린지 동아리) | 3단계(마스터 동아리) |
| 지원대상 | 창업 아이디어 보유팀 | 창업동아리 또는 창업경진대회 수상 경험팀 | 대학원생 포함 실험실 소속팀 |
| 지원금액 | 최대100만원 | 최대250만원 | 최대400만원 |
| 지원팀 수 | 5팀 | 6팀 | 1팀 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268424,1268424,0,,0,,1,http://lincplus.changwon.ac.kr/ (http://lincplus.changwon.ac.kr/)
2272,[한국여성과학기술인육성재단] 2022년 WISET-Dell Technologies 글로벌 멘토링 프로그램 안내,강**,2022. 9. 9,32,"한국여성과학기술인육성재단 (WISET) 은 여성과학기술인의 육성과 지원을 위한 정책사업을 수행하는 과학기술정보통신부 소관 공공기관입니다 .
본 재단에서는 이공계 전공 여자 대학 ( 원 ) 생의 차세대 글로벌 인재로의 성장을 지원하고자 다양한 글로벌 멘토링 프로그램을 운영하고 있습니다 .
가 . 개요
1) 모집 대상 : 공계 전공 여자 대학 ( 원 ) 생 , 졸업예정자 및 졸업자
2) 멘토 기업 : Dell Technologies( 델테크놀로지스 )
3) 모집 기간 : 2022 년 8 월 23 일 ( 화 ) ~ 9 월 12 일 ( 월 )
4) 신청 방법 : WISET W 브릿지 (www.wbridge.or.kr) > 네트워킹 > 글로벌멘토링 내 「 Dell Technologies 」 신청
나 . 문의 : WISET 인재육성팀 (mykim@wiset.or.kr, 02-6411-1046)",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268423,1268423,0,,0,,0,
2271,2022학년도 디지털 학습능력 진단평가 참여 안내,강**,2022. 9. 9,30,"2022 학년도 1 학년 학생 대상 기초적 디지털 학습능력 을 진단 하기 위한 「디지털 학습능력 진단평가」 를 운영하고자 하오니
**희망하는 학생은 9/14(수)오전까지신청바랍니다.**
가. 신청방법 : 2022.9.14(수) 12시까지 학과사무실 방문
나 . 사업목적 : 1 학년 학생들 의 대학교육 수학을 위한 기초적 디지털 학습능력 진단
다 . 디지털 학습능력진단평가 개요
※ 온라인 시험 응시가 불가할 경우 , 정보전산원 전산실 에서 오프라인 시험 응시 가능
라 . 참여혜택 : 비교과마일리지 1 점 , 기프티콘 * 부여
* 지급조건 : 시험응시 및 만족도 조사 모두 완료 시 지급
붙임 2022 학년도 디지털 학습능력 진단평가 학생 안내용 1 부 . 끝 .
| 순번 | 구분 | 운영 내용 |
| 1 | 참여 대상 | 학과 추천 본교1학년200명 이상※학과별 배정 인원【붙임2】참고 |
| 2 | 응시 기간 | 2022. 9. 27.(화) ~ 9. 28.(수) 14:00 ~ 20:00※기간 내4회차 시험 개설,응시 가능한 시간에 참여 |
| 3 | 운영 방법 | e-캠퍼스「디지털 학습능력진단」강의실에접속하여온라인 시험 |
| 4 | 문제 유형 | 한글,파워포인트,엑셀기능을 활용하여 작성할 수 있는 문제 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268422,1268422,0,,0,,0,
2270,2022-2학기 창의학습노트 공모전 운영 계획 안내,강**,2022. 9. 9,42,"교과목 기반 학습노트 정리로 자기주도적 학습 습관을 형성 하고 학습의욕을 고취 하고자 「 2022-2 학기 창의학습노트 공모전 」 을 다음과 같이 운영하고자 하오니 , 학생들의 많은 참여 바랍니다 .
1. 공모전명 : 2022-2 학기 창의학습노트 공모전
2. 공모내용 ( ※ 심사기준 및 참여자 유의사항 등 세부 추진내용 붙임파일 참조 )
3. 참여대상 : 학부 신입생 및 재학생
4. 제출기간 : 2022. 12. 12.( 월 ) ~ 12. 30.( 금 ) 18 시
5. 시상규모 : 총 46 명 선정 , 상금 8,250,000 원
붙임 2022-2 학기 창의학습노트 공모전 운영 안내 1 부 . 끝 .
| 구분 | 내용 |
| 노트 필기 | 2022-2학기 개설된 교과목(전공,교직,교양 등)중1개 수업을 들으며,8주 이상분량을코넬식 노트필기법으로 필기한 노트1권제출 |
| 태블릿PC필기 | 2022-2학기 개설된 교과목(전공,교직,교양 등)중1개 수업을 들으며,8주 이상분량을태블릿PC를 이용하여코넬식 노트필기법으로 필기한 내용을 출력하여1부제출※수업자료를 스캔하여 필기하거나,텍스트를 복사·타이핑하여 필기한 경우는 제외 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268421,1268421,0,,0,,0,
2269,2022학년도 데이터 기반 학생성과 인증 역량 탑인재 선발 계획 안내,강**,2022. 9. 8,36,"1. 관련 : 창의융합교육원 -4153(2022.08.10.) 「 2022 학년도 데이터 기반 학생성과 인증 역량 탑인재 선발 계획 ( 안 ) 」
2. 대학혁신지원사업의 일환으로 시행되는 2022 학년도 데이터기반 학생성과 인증 역량 탑인재 선발 계획을 다음과 같이 안내 하오니 , 학생들에게 홍보하여 주시기 바랍니다
가 . 사 업 명 : 2022 학년도 데이터 기반 학생성과 인증 역량 탑인재 선발
나 . 운영개요 : 핵심역량을 갖춘 자기주도적 인재 양성을 위하여 학생성과 인증과 연계한 역량개발 및 활동 우수자를 선발하여 장학금 지급
다 . 선발기준
1) 선발대상 : 학부재학생 ( 본교 장학금 지급 기준 충족자 )
2) 필수조건 : 2022 학년도 이뤄진단 ( 핵심역량진단 ) 참여
3) 유형별 선발기준 및 내용 < 세부 선발기준 【 붙임 1 】 참조 >
4) 비교과 역량점수 부여 기준 : 비교과마일리지 × 5 대 핵심역량 반영 비율
라 . 기타사항 : 학과 홈페이지 게시 시 카드뉴스 게시판 게시물 복사 활용 가능 ( [바로가기](https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=16389&nttSn=1267441) )
붙임 1. 2022 학년도 데이터 기반 학생성과 인증 역량 탑인재 선발 계획 안내 1 부 .
2. 역량 탑인재 카드뉴스 1 부 . 끝 .
| 유형 | 선발기준 | 선발인원 | 적립기준일 | 지급금액 | 비고 |
| 역량개발 | 비교과 역량점수 누적 총점60점 이상자 | 000명 | 2018.3.1.~2022.12.31. | 10만원 | ·재학 중 누적점수·재학 중1회 수혜가능 |
| 역량활동우수 | 당해연도 비교과 역량점수 총점 및 역량별 우수자 | 00명 | 2022.1.1.~2022.12.31 | 30만원 또는20만원 | ·당해연도 점수·2023년1월 선발·당해적립 총100점 이상 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268390,1268390,0,,0,,1,바로가기 (https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=16389&nttSn=1267441)
2268,2023학년도 전기 교환/방문학생 프로그램 모집 안내,강**,2022. 9. 8,64,"국제교류교육원에서는 우리대학 학생들이 외국어 실력을 배양하고 글로벌 인재로 성장할 수 있도록 돕고자 2023 학년도 전기 교환 / 방문학생 프로그램 참가자를 다음과 같이 모집하고 있으니 관심있는 학생들이 많은 지원바랍니다 .
1. 모집대상 : 교환유학에 관심 있는 창원대학교 학부생
2. 모집인원 : 4 개국 18 개 대학 약 47 명
3. 모집기간 : 2022.9.8.( 목 ) - 9.21.( 수 ) 18:00
4. 세부내용 : 붙임파일 참고
5. 협조요청사항 : 학사정보시스템 원스탑 메뉴를 통해 학생이 신청 시 학과 추천 여부 확인하여 처리
붙임 1. 2023 학년도 전기 해외파견 프로그램 운영계획 ( 안 ) 1 부
2. 파견대학 세부사항 2 부 ( 중국권 · 중국외권 ). 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1268379,1268379,0,,0,,0,
